Year,HPI Percentile Ranking,Encounter Setting,Category,Category Description,Diagnosis Group,Residence,Count
2020,1,2,3,9,3,2,765
2020,1,2,3,9,4,2,1569
2020,1,2,3,10,1,1,477
2020,1,2,3,10,2,1,205
2020,1,2,3,10,3,1,197
2020,1,2,3,10,4,1,277
2020,1,2,3,10,1,2,78514
2020,1,2,3,10,2,2,1035
2020,1,2,3,10,3,2,5163
2020,1,2,3,10,4,2,5187
2020,1,2,3,11,1,1,8542
2020,1,2,3,11,2,1,4635
2020,1,2,3,11,3,1,3445
2020,1,2,3,11,4,1,5551
2020,1,2,3,11,1,2,320374
2020,1,2,3,11,2,2,14531
2020,1,2,3,11,3,2,29320
2020,1,2,3,11,4,2,60322
2020,1,2,3,12,1,1,10615
2020,1,2,3,12,2,1,3613
2020,1,2,3,12,3,1,2813
2020,1,2,3,12,4,1,7524
2020,1,2,3,12,1,2,1574957
2020,1,2,3,12,2,2,25732
2020,1,2,3,12,3,2,106565
2020,1,2,3,12,4,2,112615
2020,1,2,3,13,1,1,8530
2020,1,2,3,13,2,1,4679
2020,1,2,3,13,3,1,2965
2020,1,2,3,13,4,1,8089
2020,1,2,3,13,1,2,446674
2020,1,2,3,13,2,2,25037
2020,1,2,3,13,3,2,54211
2020,1,2,3,13,4,2,90302
2020,2,2,3,8,1,1,2656
2020,2,2,3,8,2,1,1310
2020,2,2,3,8,3,1,1369
2020,2,2,3,8,4,1,1940
2020,2,2,3,8,1,2,144433
2020,2,2,3,8,2,2,3948
2020,2,2,3,8,3,2,13742
2020,2,2,3,8,4,2,13873
2020,2,2,3,9,1,1,190
2020,2,2,3,9,2,1,152
2020,2,2,3,9,3,1,95
2020,2,2,3,9,4,1,231
2020,2,2,3,9,1,2,7246
2020,2,2,3,9,2,2,529
2020,2,2,3,9,3,2,893
2020,2,2,3,9,4,2,1591
2020,2,2,3,10,1,1,452
2020,2,2,3,10,2,1,212
2020,2,2,3,10,3,1,163
2020,2,2,3,10,4,1,292
2020,2,2,3,10,1,2,137097
2020,2,2,3,10,2,2,1803
2020,2,2,3,10,3,2,9629
2020,2,2,3,10,4,2,7572
2020,2,2,3,11,1,1,4179
2020,2,2,3,11,2,1,2090
2020,2,2,3,11,3,1,1700
2020,2,2,3,11,4,1,2716
2020,2,2,3,11,1,2,205892
2020,2,2,3,11,2,2,8506
2020,2,2,3,11,3,2,21572
2020,2,2,3,11,4,2,31222
2020,2,2,3,12,1,1,8157
2020,2,2,3,12,2,1,3237
2020,2,2,3,12,3,1,2372
2020,2,2,3,12,4,1,6111
2020,2,2,3,12,1,2,1054645
2020,2,2,3,12,2,2,19946
2020,2,2,3,12,3,2,83460
2020,2,2,3,12,4,2,75982
2020,2,2,3,13,1,1,12520
2020,2,2,3,13,2,1,7605
2020,2,2,3,13,3,1,4710
2020,2,2,3,13,4,1,11880
2020,2,2,3,13,1,2,643602
2020,2,2,3,13,2,2,33934
2020,2,2,3,13,3,2,84744
2020,2,2,3,13,4,2,106516
2020,3,2,3,8,1,1,1904
2020,3,2,3,8,2,1,912
2020,3,2,3,8,3,1,989
2020,3,2,3,8,4,1,1244
2020,3,2,3,8,1,2,128216
2020,3,2,3,8,2,2,3332
2020,3,2,3,8,3,2,12793
2020,3,2,3,8,4,2,11248
2020,3,2,3,9,1,1,78
2020,3,2,3,9,2,1,41
2020,3,2,3,9,3,1,27
2020,3,2,3,9,4,1,83
2020,3,2,3,9,1,2,5105
2020,3,2,3,9,2,2,290
2020,3,2,3,9,3,2,630
2020,3,2,3,9,4,2,888
2020,3,2,3,10,1,1,881
2020,3,2,3,10,2,1,141
2020,3,2,3,10,3,1,145
2020,3,2,3,10,4,1,197
2020,3,2,3,10,1,2,145268
2020,3,2,3,10,2,2,1609
2020,3,2,3,10,3,2,11365
2020,3,2,3,10,4,2,6917
2020,3,2,3,11,1,1,4459
2020,3,2,3,11,2,1,1919
2020,3,2,3,11,3,1,2064
2020,3,2,3,11,4,1,2209
2020,3,2,3,11,1,2,136711
2020,3,2,3,11,2,2,5490
2020,3,2,3,11,3,2,15823
2020,3,2,3,11,4,2,18530
2020,3,2,3,12,1,1,4292
2020,3,2,3,12,2,1,2028
2020,3,2,3,12,3,1,1840
2020,3,2,3,12,4,1,3214
2020,3,2,3,12,1,2,503404
2020,3,2,3,12,2,2,11556
2020,3,2,3,12,3,2,48924
2020,3,2,3,12,4,2,38046
2020,3,2,3,13,1,1,9208
2020,3,2,3,13,2,1,5374
2020,3,2,3,13,3,1,4062
2020,3,2,3,13,4,1,8351
2020,3,2,3,13,1,2,728717
2020,3,2,3,13,2,2,34029
2020,3,2,3,13,3,2,104679
2020,3,2,3,13,4,2,92780
2020,4,2,3,8,1,1,2508
2020,4,2,3,8,2,1,1445
2020,4,2,3,8,3,1,939
2020,4,2,3,8,4,1,2602
2020,4,2,3,8,1,2,101033
2020,4,2,3,8,2,2,2727
2020,4,2,3,8,3,2,10817
2020,4,2,3,8,4,2,7720
2020,4,2,3,9,1,1,133
2020,4,2,3,9,2,1,96
2020,4,2,3,9,3,1,50
2020,4,2,3,9,4,1,145
2020,4,2,3,9,1,2,2633
2020,4,2,3,9,2,2,127
2020,4,2,3,9,3,2,348
2020,4,2,3,9,4,2,396
2020,4,2,3,10,1,1,972
2020,4,2,3,10,2,1,500
2020,4,2,3,10,3,1,486
2020,4,2,3,10,4,1,726
2020,4,2,3,10,1,2,161602
2020,4,2,3,10,2,2,1721
2020,4,2,3,10,3,2,12795
2020,4,2,3,10,4,2,6790
2020,4,2,3,11,1,1,11680
2020,4,2,3,11,2,1,6845
2020,4,2,3,11,3,1,5165
2020,4,2,3,11,4,1,8956
2020,4,2,3,11,1,2,75179
2020,4,2,3,11,2,2,3930
2020,4,2,3,11,3,2,9690
2020,4,2,3,11,4,2,11452
2020,4,2,3,12,1,1,6975
2020,4,2,3,12,2,1,3687
2020,4,2,3,12,3,1,2194
2020,4,2,3,12,4,1,7794
2020,4,2,3,12,1,2,237232
2020,4,2,3,12,2,2,6010
2020,4,2,3,12,3,2,24341
2020,4,2,3,12,4,2,19025
2020,4,2,3,13,1,1,17377
2020,4,2,3,13,2,1,12229
2020,4,2,3,13,3,1,6921
2020,4,2,3,13,4,1,19537
2020,4,2,3,13,1,2,607577
2020,4,2,3,13,2,2,26848
2020,4,2,3,13,3,2,92049
2020,4,2,3,13,4,2,60049
2020,1,2,4,14,1,1,523
2020,1,2,4,14,2,1,25
2020,1,2,4,14,3,1,94
2020,1,2,4,14,4,1,68
2020,1,2,4,14,1,2,609847
2020,1,2,4,14,2,2,2176
2020,1,2,4,14,3,2,26970
2020,1,2,4,14,4,2,6471
2020,1,2,4,15,1,1,11859
2020,1,2,4,15,2,1,6520
2020,1,2,4,15,3,1,5277
2020,1,2,4,15,4,1,8933
2020,1,2,4,15,1,2,911568
2020,1,2,4,15,2,2,33848
2020,1,2,4,15,3,2,81563
2020,1,2,4,15,4,2,131998
2020,1,2,4,16,1,1,12924
2020,1,2,4,16,2,1,5967
2020,1,2,4,16,3,1,4211
2020,1,2,4,16,4,1,10278
2020,1,2,4,16,1,2,581421
2020,1,2,4,16,2,2,25497
2020,1,2,4,16,3,2,57653
2020,1,2,4,16,4,2,101441
2020,1,2,4,17,1,1,5454
2020,1,2,4,17,2,1,1501
2020,1,2,4,17,3,1,1174
2020,1,2,4,17,4,1,3755
2020,1,2,4,17,1,2,446404
2020,1,2,4,17,2,2,9013
2020,1,2,4,17,3,2,40771
2020,1,2,4,17,4,2,45112
2020,2,2,4,14,1,1,568
2020,2,2,4,14,2,1,52
2020,2,2,4,14,3,1,124
2020,2,2,4,14,4,1,75
2020,2,2,4,14,1,2,456114
2020,2,2,4,14,2,2,2318
2020,2,2,4,14,3,2,24811
2020,2,2,4,14,4,2,5530
2020,2,2,4,15,1,1,10198
2020,2,2,4,15,2,1,7136
2020,2,2,4,15,3,1,4594
2020,2,2,4,15,4,1,8433
2020,2,2,4,15,1,2,730352
2020,2,2,4,15,2,2,32048
2020,2,2,4,15,3,2,77866
2020,2,2,4,15,4,2,106760
2020,2,2,4,16,1,1,12068
2020,2,2,4,16,2,1,6054
2020,2,2,4,16,3,1,4231
2020,2,2,4,16,4,1,10781
2020,2,2,4,16,1,2,516224
2020,2,2,4,16,2,2,24178
2020,2,2,4,16,3,2,58411
2020,2,2,4,16,4,2,83500
2020,2,2,4,17,1,1,5317
2020,2,2,4,17,2,1,1364
2020,2,2,4,17,3,1,1460
2020,2,2,4,17,4,1,3881
2020,2,2,4,17,1,2,490218
2020,2,2,4,17,2,2,10122
2020,2,2,4,17,3,2,52952
2020,2,2,4,17,4,2,40964
2020,3,2,4,14,1,1,265
2020,3,2,4,14,2,1,47
2020,3,2,4,14,3,1,78
2020,3,2,4,14,4,1,36
2020,3,2,4,14,1,2,295031
2020,3,2,4,14,2,2,2072
2020,3,2,4,14,3,2,21735
2020,3,2,4,14,4,2,3755
2020,3,2,4,15,1,1,7689
2020,3,2,4,15,2,1,4796
2020,3,2,4,15,3,1,4059
2020,3,2,4,15,4,1,5841
2020,3,2,4,15,1,2,497918
2020,3,2,4,15,2,2,25935
2020,3,2,4,15,3,2,65095
2020,3,2,4,15,4,2,73190
2020,3,2,4,16,1,1,9207
2020,3,2,4,16,2,1,4590
2020,3,2,4,16,3,1,3765
2020,3,2,4,16,4,1,6987
2020,3,2,4,16,1,2,388859
2020,3,2,4,16,2,2,19175
2020,3,2,4,16,3,2,50231
2020,3,2,4,16,4,2,59526
2020,3,2,4,17,1,1,3661
2020,3,2,4,17,2,1,982
2020,3,2,4,17,3,1,1225
2020,3,2,4,17,4,1,2434
2020,3,2,4,17,1,2,465612
2020,3,2,4,17,2,2,9123
2020,3,2,4,17,3,2,57153
2020,3,2,4,17,4,2,31935
2020,4,2,4,14,1,1,480
2020,4,2,4,14,2,1,41
2020,4,2,4,14,3,1,96
2020,4,2,4,14,4,1,60
2020,4,2,4,14,1,2,193299
2020,4,2,4,14,2,2,1575
2020,4,2,4,14,3,2,16351
2020,4,2,4,14,4,2,2569
2020,4,2,4,15,1,1,13230
2020,4,2,4,15,2,1,10384
2020,4,2,4,15,3,1,6448
2020,4,2,4,15,4,1,13082
2020,4,2,4,15,1,2,316625
2020,4,2,4,15,2,2,18355
2020,4,2,4,15,3,2,45483
2020,4,2,4,15,4,2,42702
2020,4,2,4,16,1,1,17238
2020,4,2,4,16,2,1,11310
2020,4,2,4,16,3,1,6516
2020,4,2,4,16,4,1,18778
2020,4,2,4,16,1,2,285112
2020,4,2,4,16,2,2,14303
2020,4,2,4,16,3,2,37626
2020,4,2,4,16,4,2,38256
2020,4,2,4,17,1,1,8684
2020,4,2,4,17,2,1,3051
2020,4,2,4,17,3,1,2682
2020,4,2,4,17,4,1,7812
2020,4,2,4,17,1,2,390202
2020,4,2,4,17,2,2,7128
2020,4,2,4,17,3,2,50572
2020,4,2,4,17,4,2,21883
